,target,ids,date,flag,user,text
842788,1,1563755209,Mon Apr 20 00:07:22 PDT 2009,NO_QUERY,kevatkinson,"Good morning, 13 Days, 10 Hours &amp; 7 Minutes without alcohol "
917679,1,1753532372,Sun May 10 02:06:50 PDT 2009,NO_QUERY,gailywonder,My home made red velvet cupcakes were pretty damn good! now to master the frosting... goodnight! 
836003,1,1558345794,Sun Apr 19 08:05:06 PDT 2009,NO_QUERY,ravenatic,@nell_xo Least someone laughs at my pathetic little jokes  haha
862730,1,1676953457,Fri May 01 23:51:03 PDT 2009,NO_QUERY,MegPeddy,"@MichaelAnnYoung take good care of the hooligan, and if she gets out of line, just throw her in tell pool for a minute "
901339,1,1694220293,Mon May 04 01:37:28 PDT 2009,NO_QUERY,MiszNYC,Hey @deangeloredman yes! Praise Him! lol   (deangeloredman live &gt; http://ustre.am/2NlC)
887320,1,1686957615,Sun May 03 07:20:04 PDT 2009,NO_QUERY,Bulldog36,"Well Have things to do, will be back later. Hope everyone has a great day "
906845,1,1695547263,Mon May 04 06:24:08 PDT 2009,NO_QUERY,lizziegibson__x,@GemmaCampbell you coming on myspaceee? if yr doing work though dnt bother 
818794,1,1553208282,Sat Apr 18 13:39:22 PDT 2009,NO_QUERY,PaulaMarttila,"@HannaManna Of course, the Swedes are the worst  See you tomorrow, hope the sea quiets down. Btw. did you get my Sï¿½dermalm guide?"
819710,1,1553492069,Sat Apr 18 14:24:47 PDT 2009,NO_QUERY,tilly646,@loobieelectric oooooohh is she now! we must go and see 
880499,1,1685644387,Sun May 03 01:21:07 PDT 2009,NO_QUERY,tweetbit,@NerdGod Aye! Indeed. Hope Sir Arthur is well. 
993718,1,1835437435,Mon May 18 05:59:38 PDT 2009,NO_QUERY,Kevin_BlueZone,@cillianobriain I hope you did ok... you're a smart guy so I'm sure you did 
929314,1,1759933013,Sun May 10 20:16:50 PDT 2009,NO_QUERY,manasarora,was in office before 8:30 AM 
880800,1,1685695255,Sun May 03 01:36:22 PDT 2009,NO_QUERY,livelaffluvv,At a kickback with friends 
1034804,1,1956058481,Thu May 28 21:06:32 PDT 2009,NO_QUERY,gabrielhaney,goin to sleep...should be fun...will be rehearsin the piano part for go the distance with the group tomorrow  lets hope i wake up!
916971,1,1753401493,Sun May 10 01:27:35 PDT 2009,NO_QUERY,oneonesix,"Repeat final seconds of Game 3 Dal-Den please! DAMN THOSE OFFICIALS. :| Anyway, happy mothers day. "
929132,1,1759856759,Sun May 10 20:06:49 PDT 2009,NO_QUERY,janedevin,@terikris Congratulations you two! May you not suffer lesbian bed death before the ink is dry!  That's my toast. 
988572,1,1834779375,Mon May 18 04:10:33 PDT 2009,NO_QUERY,RespectMileyC,Ok Guys Please Follow My Friend @bradwinquay  he has good music also he knows @mileycyrus &amp; @mandyjiroux FOLLOW HIM!
887749,1,1687071156,Sun May 03 07:40:42 PDT 2009,NO_QUERY,cazcat01,@Pammaw Congratulations on Mawanda getting his visa that is great news you must be both so pleased. I am so happy for you both.  !!!!!
873879,1,1679804877,Sat May 02 10:13:10 PDT 2009,NO_QUERY,GreysNerd,"@ XD no, not yet.you? But I'm definitly going to on their next tour!!! "
1012773,1,1881241814,Fri May 22 04:03:59 PDT 2009,NO_QUERY,cartoonmoney,#followfriday @tvtropes It will ruin your life. 
855099,1,1573511919,Tue Apr 21 01:31:10 PDT 2009,NO_QUERY,karinaaabock,fun day at the mall with blade + shaneeee 
927740,1,1759311044,Sun May 10 18:56:11 PDT 2009,NO_QUERY,jakebelder,"@ARStager I've got a link to it, but figured I'd read the book before reading reviews, to be fair. And, thanks. Had to lay down the law. "
1023038,1,1882915697,Fri May 22 07:42:08 PDT 2009,NO_QUERY,tripnhazy,@MasterBunnyFu LOL can you give me directions? Pretty please 
1021700,1,1882621140,Fri May 22 07:11:51 PDT 2009,NO_QUERY,_Elise_,Thousands rainbows in my bedroom 
829898,1,1557232315,Sun Apr 19 02:48:36 PDT 2009,NO_QUERY,snedwan,@BrianLimond did that help? oh and I hope you get the series - you should definately be on TV - and not in a Crimewatch way! 
931685,1,1770896243,Mon May 11 22:33:30 PDT 2009,NO_QUERY,Zarinah,@streetorchestra what up kid? 
824792,1,1556316452,Sat Apr 18 22:22:46 PDT 2009,NO_QUERY,mwhen,@mikeyriot thank youuuuuuu. teehee. 
903885,1,1694708048,Mon May 04 03:48:30 PDT 2009,NO_QUERY,Mistress1043,is working.   I am so happy my job is a radio and not anything physically exhausting....
945987,1,1822504952,Sat May 16 19:43:53 PDT 2009,NO_QUERY,explicitbeauty,@theskorpion i lied. pizza. or pasta. or wait... does ice cream count?... cake... burgers. anything 
806630,1,1468851799,Tue Apr 07 04:04:01 PDT 2009,NO_QUERY,teeahhurie,grand theft auto dosent make you a player. 
911884,1,1752090013,Sat May 09 21:01:35 PDT 2009,NO_QUERY,g0shortiexx,@lizziechristine Thank you so much  Miss you toooo!
824891,1,1556358373,Sat Apr 18 22:32:02 PDT 2009,NO_QUERY,spiderdj82,"@scottfaithfull nope, still here "
941153,1,1794161952,Thu May 14 05:07:24 PDT 2009,NO_QUERY,stephbolton,"#WhyITweet? For instant WOM recommendations and info for work, for life and not forgetting the odd chuckle - I love Twitter ppl "
882929,1,1686043980,Sun May 03 03:27:42 PDT 2009,NO_QUERY,JayHatton,"@Mark_Sheldon I know, it's really strange. Has Britain moved further toward the equator overnight? "
818415,1,1553080781,Sat Apr 18 13:19:22 PDT 2009,NO_QUERY,ShanRae,On our way to butterfly beach 
844178,1,1564007369,Mon Apr 20 01:18:07 PDT 2009,NO_QUERY,bengribbin,@RickNunn not really sure  It will come to me 
959666,1,1826103845,Sun May 17 07:42:48 PDT 2009,NO_QUERY,Mariah_Anne,On my way of picking up trevor... Maybe brendan.  
988128,1,1834730898,Mon May 18 04:00:49 PDT 2009,NO_QUERY,JaneFated,Awww. Thanks @AlexisMarie23 . Now i feel better. Hehe 
1028628,1,1932652866,Tue May 26 21:55:09 PDT 2009,NO_QUERY,lamiac,PTL &quot;He knows&quot;.... 
971977,1,1831373573,Sun May 17 18:44:33 PDT 2009,NO_QUERY,chels_dance,@thisisryanross hope your doing better my myself. Feel better. 
1019387,1,1882180845,Fri May 22 06:23:24 PDT 2009,NO_QUERY,hazlitteastman,"@paulsilver Alas you are right, Jeremy slipped away peacefully at 23:15 that night and his remains slipped into a salad "
948388,1,1823416366,Sat May 16 21:54:57 PDT 2009,NO_QUERY,FakerLoveJuice,"@Stealth_Tricia now, now....no one's pointing fingers here.... "
916972,1,1753401579,Sun May 10 01:27:37 PDT 2009,NO_QUERY,aria42,"@curioustwibbit Makes sense, I'd totally show off a girlfriend by asking her to wear her high school prom dress "
999561,1,1836498807,Mon May 18 08:06:21 PDT 2009,NO_QUERY,Geekdom,@IdahoDomestic Learning some good techniques for cleaning my apt. from you. Now to find the time 
937850,1,1793311783,Thu May 14 02:12:02 PDT 2009,NO_QUERY,terryfrost,Just saw the last ep of the first season of Fringe. It ends in a fantastic mind fuck of a pull back scene. 
1006728,1,1880635893,Fri May 22 01:57:12 PDT 2009,NO_QUERY,CateP36,@webaddict let's just say someone with your avatar should have more of a craving for something a bit more manly than wedding cake! 
985047,1,1834438698,Mon May 18 02:56:20 PDT 2009,NO_QUERY,dugone,Thinking of toddling off to Ibiza for a bit... 
812924,1,1548643545,Fri Apr 17 21:32:21 PDT 2009,NO_QUERY,chris_eats_food,I'm looking forward to some Halo very soon. 
954417,1,1824841910,Sun May 17 03:10:42 PDT 2009,NO_QUERY,misshelen20,Got up early have done some studying and just having a break for breakfast and the papers. Dry and sun trying to come out here 
836559,1,1558506326,Sun Apr 19 08:35:04 PDT 2009,NO_QUERY,ericakfrei,"Midwest Horse Fair was fantastic, unfortunately won't be enjoying the last day... someone hug a horse for me?? "
825858,1,1556552858,Sat Apr 18 23:18:00 PDT 2009,NO_QUERY,babybbf,@samantharonson http://twitpic.com/3l0bf - it only counts if it is red. 
851557,1,1565878373,Mon Apr 20 07:45:05 PDT 2009,NO_QUERY,TDishnerFineArt,@judyrey I'm happy to be in the house and warm too 
1003545,1,1880326267,Fri May 22 00:50:56 PDT 2009,NO_QUERY,saiybahscarlet,is editingg picturesss 
999254,1,1836433560,Mon May 18 07:59:31 PDT 2009,NO_QUERY,tayhamm,just woke up and is reading a book for school / eating cheerios mm 
881561,1,1685825274,Sun May 03 02:16:44 PDT 2009,NO_QUERY,ahh_shazbot,@Midgley Sounds like a busy day weres @jennifalconer at ? are you goin to Manc 4 this secret acting job ?? 
891892,1,1690980541,Sun May 03 16:49:17 PDT 2009,NO_QUERY,Lessa,@smoulderingsea ...wear a hat? 
965922,1,1827649966,Sun May 17 11:09:27 PDT 2009,NO_QUERY,hillasfamily,Little dude is still sleeping in his crib - his best sleep in his crib to date   New photos up today as well - he is as adorable as ever
986274,1,1834553181,Mon May 18 03:22:25 PDT 2009,NO_QUERY,Grouchox,@DirkSonguer &quot;Are you German?&quot; ist sogar noch besser 
930263,1,1760281471,Sun May 10 21:07:02 PDT 2009,NO_QUERY,Triciepop,I still feel this way  ? http://blip.fm/~60v8q
935103,1,1792667126,Wed May 13 23:50:54 PDT 2009,NO_QUERY,jillsigler,Signed up because my asked me to 
985448,1,1834479271,Mon May 18 03:05:38 PDT 2009,NO_QUERY,theRHS,We'd like to thank furychick for the Judgement Day play by play at the forum. Nice work 
840840,1,1559875583,Sun Apr 19 12:16:20 PDT 2009,NO_QUERY,lalobarajas,Pulley by Pulley Sick good shit! 
1027322,1,1932430691,Tue May 26 21:27:12 PDT 2009,NO_QUERY,DivaSeren,"Hey @songzyuuup hey trey , how ya doin i like ya new song   (treysongz live &gt; http://ustre.am/2txz)"
990604,1,1835011029,Mon May 18 04:53:16 PDT 2009,NO_QUERY,FCruz420,If your in midtown Manhattan today - Indy 500 event at Herald Square today at 11:30am  
889281,1,1687564508,Sun May 03 09:01:44 PDT 2009,NO_QUERY,mariarehman,@christinehik hey thanks for following me  wasup?
933740,1,1792070757,Wed May 13 22:01:24 PDT 2009,NO_QUERY,vella_amor_dm,@jensen_ackles i just joined today! and yay for getting a twitter! misha has one too 
812555,1,1548529608,Fri Apr 17 21:12:29 PDT 2009,NO_QUERY,ur_ugly,Hopefully this is as addicting as ppl make it out to be 
813304,1,1548754031,Fri Apr 17 21:52:27 PDT 2009,NO_QUERY,chriscowdery,just finished his hackbook air! hurrah! 
912468,1,1752291424,Sat May 09 21:31:45 PDT 2009,NO_QUERY,OKE_Menachem,@HOMELESSCRISIS And maybe you will get the statue and sainthood you are seeking.  Win-win for all. Can't be a victim like your people.
989847,1,1834920730,Mon May 18 04:37:08 PDT 2009,NO_QUERY,carolune,@dotastronomy meeting announced on the giant banners above the lifts   http://mobypicture.com/?eoi9px
801182,1,1468037156,Mon Apr 06 23:22:59 PDT 2009,NO_QUERY,asweetknightowl,@nanalipzz89 lol okay than 
1014076,1,1881394046,Fri May 22 04:32:03 PDT 2009,NO_QUERY,pgeuder,"@619WriterScript I love it, but I'd like to point out that I'm involved with the game's development. "
950254,1,1823946099,Sat May 16 23:30:33 PDT 2009,NO_QUERY,deniseclh,"I'm working on a new drawing! This time, with colours! "
822965,1,1555847270,Sat Apr 18 20:52:00 PDT 2009,NO_QUERY,hello_jodie,@jaspercullen I've always wanted to be affected by your special talents. 
1014825,1,1881489134,Fri May 22 04:48:14 PDT 2009,NO_QUERY,mayurjango,@Rockstar_Sid Why it's down ? WSOD - White Screen of Death 
891483,1,1690833747,Sun May 03 16:29:06 PDT 2009,NO_QUERY,JRUDESx,@buckhollywood you should continue using the gutair in your videos  &lt;3
866038,1,1677552214,Sat May 02 02:41:49 PDT 2009,NO_QUERY,wildmantaz69,Just enjoying the weekend  
997834,1,1836150701,Mon May 18 07:28:11 PDT 2009,NO_QUERY,xsuzanne,Addicted to Restaurant City 
963916,1,1827478993,Sun May 17 10:47:50 PDT 2009,NO_QUERY,annNow,"@BoringBoo Until @twitter brings back our #EVERYONEbutton, access PT @ http://twitter.com/public_timeline or link in btm of Settings.  "
1021933,1,1882677878,Fri May 22 07:17:46 PDT 2009,NO_QUERY,LANCEK1,@eftwithlinda  got your message a bit late....but it's looking good. I'll have the whole place ship shape in no time.... what fun 
821714,1,1554137213,Sat Apr 18 16:10:12 PDT 2009,NO_QUERY,xdani24,@estrella_bby: i loveee that song 
1025523,1,1883518728,Fri May 22 08:40:45 PDT 2009,NO_QUERY,shakeitANA,2 periods of bio. its like a free 
945950,1,1822503565,Sat May 16 19:43:41 PDT 2009,NO_QUERY,mralanyoung,Congrats to Prest and Julianna on their lovely wedding 
1022947,1,1882895994,Fri May 22 07:40:10 PDT 2009,NO_QUERY,dizzyjojo1980,"Well, nearly home time now, then off to pick up a bit from Cheriton, then bike ride time!  xx"
838675,1,1559162056,Sun Apr 19 10:25:25 PDT 2009,NO_QUERY,CaaathyNaath,On my way to the beach with my sister 
934015,1,1792238927,Wed May 13 22:33:11 PDT 2009,NO_QUERY,alyM0,Taryn- I got the job!  thanks! :]
970801,1,1828067224,Sun May 17 12:01:20 PDT 2009,NO_QUERY,passionsista,@JaxLicurse well you better take some time...enjoy it 
890818,1,1688858989,Sun May 03 12:04:57 PDT 2009,NO_QUERY,Intellagirl,@davideisert LOL if you wanna drive we'll keep em hot 
1018962,1,1882110366,Fri May 22 06:15:07 PDT 2009,NO_QUERY,LakeNormanHomes,@myrtlebeachblog Wish I was in Myrtle Beach right now heading out to the sandy beach.   Just seems like a good day for it.
826889,1,1556759988,Sun Apr 19 00:12:50 PDT 2009,NO_QUERY,araxi,Just got home from a fabulous wedding! Thank u @briankhang apparently we both shoot with our right eye. 
950917,1,1824113868,Sun May 17 00:05:34 PDT 2009,NO_QUERY,eunicekyna,There making Fresh Pasta here  Hungry! ) Oh wait Im already eatting icecream )
914628,1,1752918729,Sat May 09 23:26:42 PDT 2009,NO_QUERY,missletz,@loa_ricardo road movies indies rule  haha
904514,1,1694858295,Mon May 04 04:23:24 PDT 2009,NO_QUERY,music_flurry,"? Polly Scattergood's new single out today! Download the Please Don't Touch EP on iTunes, it's ace!  http://tr.im/kpK8"
961040,1,1826982294,Sun May 17 09:44:18 PDT 2009,NO_QUERY,BrittaniLuv,Goodmorning everyone 
1009558,1,1880913807,Fri May 22 02:57:06 PDT 2009,NO_QUERY,megs76,4 days of freedom from work Alleluia! Star Gazing Beaches &quot;workouts&quot; ahhhh 
917901,1,1753567562,Sun May 10 02:17:21 PDT 2009,NO_QUERY,craigpl,@milestorres #sometimes also emoticons sometimes 
1016596,1,1881726039,Fri May 22 05:24:45 PDT 2009,NO_QUERY,seMarsh,If you are following me you are now a Tweetlet!  And as much as I love you my tweetlets Im going back to bed
800925,1,1467988836,Mon Apr 06 23:08:27 PDT 2009,NO_QUERY,raencloud,"@geekmp3 I can, I just have to convince a friend to go with me to sign the paper.   I don't think it's Ultimate or anything fancy, though."
965457,1,1827609765,Sun May 17 11:04:21 PDT 2009,NO_QUERY,Rosellyanna,@shaunmichaelb thank you  to bed.
869747,1,1678196832,Sat May 02 05:52:49 PDT 2009,NO_QUERY,NataschaArtworx,@TuanaMey hi! just wrote a post bout you at my wordpress  ?  http://newnatol.wordpress.com/
1020152,1,1882320861,Fri May 22 06:39:29 PDT 2009,NO_QUERY,mrslizcook,"@danportnoy Dan, seriously that is so awesome. Love it when faith in humanity is re-energized "
955109,1,1824971283,Sun May 17 03:45:52 PDT 2009,NO_QUERY,1stAngel,@now you dont have to bath him...he should be pleased 
1042393,1,1957195620,Thu May 28 23:47:23 PDT 2009,NO_QUERY,BW101,Woodley is so cute. The &quot;I don't wanna split up!&quot; bit with the flowers is adorable 
957660,1,1825530600,Sun May 17 06:01:30 PDT 2009,NO_QUERY,Lloyd,"3 'solid' chavs drinking wkd with a tiny hairdressers dog and discussing ben 10. This world is unusual, but hilarious "
892924,1,1691383162,Sun May 03 17:44:25 PDT 2009,NO_QUERY,flossyoriginal,Just went shopping and got some supplies!! 
930681,1,1770582511,Mon May 11 21:43:06 PDT 2009,NO_QUERY,Crawford_John,"APM Models &amp; Major Models partner up to work the Men board for Fit, Showroom and Runway division and guess who is working it  great news!!"
892585,1,1691269147,Sun May 03 17:29:03 PDT 2009,NO_QUERY,Jonatanrosa28,kinda stressed..got to do miss king organization thing and i forgot to do Mr.Ta exam..Dang!!! other than i was about to buy another dog!! 
961856,1,1827172796,Sun May 17 10:08:50 PDT 2009,NO_QUERY,Philo01,Converting my Portfolio design to Wordpress! 
822135,1,1554433349,Sat Apr 18 16:59:06 PDT 2009,NO_QUERY,_Fable_,"@BiblioBrat LOL, nope, not me... but you've got to encourage these things when they happen "
1022755,1,1882856302,Fri May 22 07:36:09 PDT 2009,NO_QUERY,plb8156,@a49erfangirl Congrats...on your win @Food2 is great 
800041,1,1467824185,Mon Apr 06 22:23:15 PDT 2009,NO_QUERY,Eric_John,Practicing lines/mannerisms/voices for upcoming feature shoot.  Probably driving Brock crazy.  
864996,1,1677380328,Sat May 02 01:46:47 PDT 2009,NO_QUERY,benzoenator,off to watch some frontline twitter  later.
807687,1,1469046959,Tue Apr 07 04:59:10 PDT 2009,NO_QUERY,Jlyn08,MORNING FAM.....HOPE YOU ALL HAVE A BLESSED AND PRODUCTIVE DAY 
965659,1,1827626794,Sun May 17 11:06:30 PDT 2009,NO_QUERY,shumarani,@suddentwilight just checked it out - nice one 
895135,1,1692566089,Sun May 03 20:16:32 PDT 2009,NO_QUERY,feiticeira,@meaghannnnn Snowball sounds like fun.  Too bad your slow dance wasn't with Mr. Crush though.
921415,1,1754181004,Sun May 10 05:18:38 PDT 2009,NO_QUERY,MyAppleStuff,@joonieb of course 
1044660,1,1957466822,Fri May 29 00:35:29 PDT 2009,NO_QUERY,caioluna,Spent hours doing this damn background image... think it was worth  Whut ya think?
827468,1,1556860651,Sun Apr 19 00:42:37 PDT 2009,NO_QUERY,Illy02,@AriesVenusStarr ahaha yeahh baby! 
1046536,1,1957670876,Fri May 29 01:13:49 PDT 2009,NO_QUERY,CHUNKzsBADD20, @DJWiLLGATES
1032659,1,1933224669,Tue May 26 23:19:33 PDT 2009,NO_QUERY,omi3456,"Right, going to watch a chick lit film. "
961238,1,1827029118,Sun May 17 09:50:26 PDT 2009,NO_QUERY,rainbowdrops22,@juicystar007 hey blair cs 88 shimmer or 78 with the blush-ur the tie breaker? i already ordered the neutral 2 copy ur prom look 
918612,1,1753680911,Sun May 10 02:52:50 PDT 2009,NO_QUERY,OlliexPOVx,@gfalcone601 dont you think this tour went fast? i do 
960797,1,1826525549,Sun May 17 08:42:50 PDT 2009,NO_QUERY,KatyEBoyer,@hasmathair AJKSHDFUWIFHOE!!! ahhh can't freaking wait!!! this movie is gonna be sick!! the trailer is AWESOME!!! I &lt;3 Harry potter.. 
939795,1,1793774514,Thu May 14 03:56:53 PDT 2009,NO_QUERY,dellatheblizard,@growline hi.. thx for following ..im following u back.. i love JESUS too.. idk what to do without him 
1039274,1,1956794717,Thu May 28 22:42:28 PDT 2009,NO_QUERY,epcotx,@denisefarabee  @faithgoddess7      Thank you so much for UR warm comments!  Cheers...and happy tweeting!
867883,1,1677844177,Sat May 02 04:17:22 PDT 2009,NO_QUERY,SarahDummer,Going to see Wolverine later. A good dose of Jackman! 
941351,1,1794225266,Thu May 14 05:17:33 PDT 2009,NO_QUERY,smileeHayley,@GeoffField - i was listening to this on  my mp3 in geography lol  simon is so mean -
997226,1,1836027995,Mon May 18 07:13:54 PDT 2009,NO_QUERY,hallucinations,@crazytwism And they look awesome dude! 
923904,1,1754821690,Sun May 10 07:29:06 PDT 2009,NO_QUERY,Cruise_Pirate,Celebrating Mother's day in PA with Tammy and her family  
935002,1,1792618763,Wed May 13 23:41:37 PDT 2009,NO_QUERY,jaaavz,@DavidArchie The 3 of them are really great! 
1020015,1,1882301312,Fri May 22 06:37:17 PDT 2009,NO_QUERY,indiebud,has smoothy smooth legs  
970034,1,1828003126,Sun May 17 11:53:32 PDT 2009,NO_QUERY,HiNatasha,"Sociology exam tomorow, best weekend everrrrrr "
